dS	dRFl	dRFd	dJ	dth
1.0	1.0	1.0	100.0
0.9999995232	1.0	1.0	100.0
0.9998316836	0.9998922377	0.9998436035	100.0
0.9997391871	0.9998340676	0.9997577814	100.000019073
0.9999480254	1.0000429158	0.9995480095	99.9979591474
1.0000638972	1.00015927	0.9994316909	99.9968147531
1.0001277964	1.0002231722	0.9993668605	99.9961853391
1.000163085	1.0002584624	0.9993325394	99.9958420232
1.0001821601	1.0002775385	0.9993134724	99.9956512924
1.0001926515	1.0002880304	0.9993039389	99.995536854
1.0001983741	1.0002937533	0.9992982189	99.9954987079
1.0004664011	1.0005617931	0.9990313016	99.9928284977
1.0003772138	1.0007401882	0.9987282031	99.9897768726
1.0003295216	1.0008355932	0.9985661882	99.9881366434
1.0003018607	1.0008861597	0.9984880445	99.9873356061
1.0002870766	1.0009128746	0.998446115	99.9868969441
1.0002789692	1.0009271863	0.9984232447	99.9866680774
1.0002498783	1.0009281404	0.9983851282	99.9866108608
1.0002341407	1.0009290945	0.9983641644	99.9865917886
1.0002260336	1.0009290945	0.9983527297	99.9865727164
1.0002217416	1.0009290945	0.9983470124	99.9865727164
1.0002193571	1.0009290945	0.9983432009	99.9865727164
1.0002179265	1.0009290945	0.9983412951	99.9865727164
1.0002174496	1.0009290945	0.9983412951	99.9865727164
1.0002169727	1.0009290945	0.9983412951	99.9865727164
1.0002169727	1.0009290945	0.9983412951	99.9865727164
1.0002169727	1.0009290945	0.9983412951	99.9865727164
1.0005245897	1.0006218923	0.9981716891	99.9896624376
1.0006872404	1.0004597238	0.9980821277	99.9912836067
1.0007731024	1.0003738753	0.9980344903	99.992141878
1.0008179429	1.0003280909	0.9980020975	99.9925996242
1.0008417947	1.0003042452	0.9979849486	99.9928284977
1.0008541977	1.0002918456	0.9979754215	99.9929620074
1.0008608763	1.0002851689	0.9979697053	99.9930192258
1.0008642156	1.0002813537	0.9979677999	99.9930573715
1.0008661237	1.0002794461	0.9979658945	99.9930955171
1.0008670778	1.0002784923	0.9979658945	99.9930955171
1.0008675549	1.0002775385	0.9979658945	99.9930955171
1.0008680319	1.0002775385	0.9979658945	99.9930955171
1.0008680319	1.0002775385	0.9979658945	99.9930955171
1.0008680319	1.0002775385	0.9979658945	99.9930955171
1.0008680319	1.0002775385	0.9979658945	99.9930955171
1.0008680319	1.0002775385	0.9979658945	99.9930955171
1.0008680319	1.0002775385	0.9979563674	99.9930955171
1.0008675549	1.0002765847	0.9979449351	99.9930955171
1.0008675549	1.0002765847	0.9979392189	99.9930955171
1.0008675549	1.0002765847	0.9979354082	99.9930955171
1.0008675549	1.0002765847	0.9979430297	99.9930955171
1.0008675549	1.0002765847	0.9979468405	99.9930955171
1.0008675549	1.0002765847	0.9979525566	99.9930955171
1.0008675549	1.0002765847	0.9979563674	99.9930955171
1.0008675549	1.0002765847	0.9979582728	99.9930955171
1.0008675549	1.0002765847	0.9979582728	99.9930955171
1.0008675549	1.0002765847	0.9979735161	99.9930955171
1.0008670778	1.0002765847	0.9979773269	99.9930955171
1.0008670778	1.0002765847	0.9979792324	99.9930955171
1.0008670778	1.0002765847	0.9979811378	99.9930955171
1.0008670778	1.0002756309	0.9979144491	99.9930955171
1.0008651697	1.0002718156	0.9978534786	99.9931336628
1.0008642156	1.000269908	0.9978210887	99.9931336628
1.0008637385	1.0002689542	0.9978039414	99.9931336628
1.0008809121	1.0003032914	0.9974934093	99.9929620074
1.0008899761	1.0003214141	0.9973295897	99.9928666433
1.0008947466	1.0003309524	0.9972438756	99.9928284977
1.0008971318	1.0003357215	0.9971981628	99.9927903521
1.000898563	1.000338583	0.9971734022	99.9927903521
1.00089904	1.0003395369	0.9971600697	99.9927712793
1.0008995171	1.0003404907	0.9971543558	99.9927712793
1.0008995171	1.0003414445	0.9971562604	99.9927712793
1.0008995171	1.0003423984	0.9971581651	99.9927712793
1.0008995171	1.0003423984	0.9971581651	99.9927712793
1.0007764416	1.0002584624	0.9974629302	99.993229027
1.0007115676	1.0002145882	0.9976229505	99.9934769741
1.0006772234	1.0001916977	0.9977067758	99.9935914113
1.0006590975	1.0001792988	0.997750595	99.9936677028
1.0006495577	1.0001726225	0.9977734576	99.9937058486
1.0006443108	1.0001688075	0.9977867942	99.9937058486
1.0006414488	1.0001669	0.9977925099	99.9937249214
1.0006400178	1.0001659462	0.9977963204	99.9937439943
1.0006390639	1.0001649925	0.9977982256	99.9937439943
1.0006385869	1.0001649925	0.9977982256	99.9937439943
1.0006581435	1.0001936053	0.9978115624	99.9936677028
1.0006662524	1.0002079118	0.9978306151	99.9936486299
1.0006743614	1.0002107731	0.9978363309	99.993629557
1.0006781774	1.0002117269	0.9978382362	99.993629557
1.0006767464	1.0002098194	0.9978477627	99.9936677028
1.0006762694	1.0002088656	0.9978534786	99.9936867757
1.0006757924	1.0002079118	0.9978553839	99.9937058486
1.0006743614	1.0002050505	0.9978534786	99.9937058486
1.0007087055	1.0002060043	0.9977982256	99.9939156504
1.0007268319	1.0002060043	0.9977696471	99.9940300879
1.0007363721	1.0002060043	0.9977544054	99.9940873066
1.000846088	1.0002336639	0.9976667679	99.995021882
1.0009038105	1.0002479707	0.9976210454	99.9955177809
1.0009295715	1.000224126	0.9975734191	99.9957848039
1.0009429292	1.0002117269	0.9975486538	99.9959183156
1.0009500852	1.0002050505	0.9975353188	99.995994608
1.0009539017	1.0002012354	0.9975276988	99.9960327542
1.000956287	1.0001993279	0.9975257938	99.9960709004
1.0009572411	1.0001983741	0.9975238888	99.9960709004
1.0009577182	1.0001974203	0.9975238888	99.9960709004
1.0012664033	0.9998822247	0.9978287098	99.9979591474
1.0014291144	0.999716302	0.9979887595	99.998950961
1.0016543549	0.9994254938	0.9983127088	100.002155316
1.0017698483	0.9992843955	0.9984804209	100.003891029
1.0018309383	0.9992100369	0.9985680941	100.00482565
1.0018629159	0.9991709521	0.9986138382	100.0053025
1.0018796208	0.9991504567	0.9986386167	100.005569536
1.0018886893	0.9991394941	0.9986519591	100.005703054
1.0018934621	0.9991337746	0.9986595834	100.005760276
1.0018958486	0.9991309148	0.9986633955	100.005798424
1.0018972804	0.9991294849	0.9986653016	100.005836572
1.0018977577	0.9991285316	0.9986672077	100.005836572
1.0015966108	0.9992886855	0.9989722033	100.008926591
1.0014548821	0.9994231103	0.9991285316	100.010547916
1.0013799656	0.999493663	0.9992105135	100.01140627
1.0013403613	0.9995303706	0.9992543657	100.01186406
1.0013198436	0.9995494396	0.9992772455	100.012092956
1.0012067619	0.9996347761	0.9993020322	100.012283702
1.0011471221	0.9996795911	0.9993153791	100.012360001
1.0011156331	0.9997034293	0.9993230059	100.012417225
1.0010989346	0.9997158252	0.9993268193	100.0124363
1.0010788965	0.9996967546	0.9993249126	100.012512598
1.0010684005	0.9996867425	0.9993249126	100.012550748
1.0010617212	0.999693894	0.9993191925	100.012703345
1.0010583815	0.9996977081	0.9993153791	100.012779644
1.0009610577	0.9997000919	0.9993306327	100.012989466
1.0009100122	0.9997010454	0.9993382595	100.013103914
1.0008828203	0.9997015222	0.999342073	100.013161139
1.000868509	0.999701999	0.9993439797	100.013199288
1.0008608763	0.999701999	0.9993458864	100.013199288
1.0006071058	1.0000181199	0.9995403818	100.014610824
1.0004730784	1.0001850214	0.9996433576	100.015354746
1.0004024911	1.0002727695	0.9996967546	100.01575532
1.0003657675	1.0003195064	0.9997196394	100.015926995
1.0003471676	1.0003443061	0.999732989	100.01602237
1.0003376292	1.0003576598	0.9997406174	100.01609867
1.0003323831	1.0003643368	0.9997444316	100.016117745
1.0003295216	1.0003681522	0.9997463387	100.01613682
1.0003280909	1.0003700599	0.9997482458	100.01613682
1.000327137	1.0003710137	0.9997482458	100.01613682
1.0003266601	1.0003719676	0.9997482458	100.01613682
1.0003266601	1.0003719676	0.9997482458	100.01613682
1.0003252294	1.0003719676	0.9997482458	100.01613682
1.0003247525	1.0003719676	0.9997482458	100.01613682
1.0003242756	1.0003719676	0.9997482458	100.01613682
1.0000081062	1.0000572213	1.0000648509	100.0193033
0.9998412195	0.9998912841	1.0002308025	100.020981935
0.9997534904	0.9998040295	1.0003185526	100.02185941
0.9997072434	0.9997577814	1.0003643368	100.022317224
0.9996829284	0.9997334658	1.000389137	100.022584283
0.9996695791	0.9997196394	1.0004024911	100.022698737
0.9996624278	0.9997120111	1.000410122	100.022775039
0.9996586137	0.9997081969	1.0004139375	100.022813191
0.9996567067	0.9997062899	1.0004158452	100.022832266
0.9996557532	0.9997053363	1.000417753	100.022851342
0.9996538462	0.9997024757	1.0004196607	100.022851342
0.9996528927	0.9997010454	1.0004196607	100.022851342
0.9996524159	0.9997000919	1.0004196607	100.022851342
0.9996519392	0.9996996152	1.0004196607	100.022851342
0.9996519392	0.9996996152	1.0004196607	100.022851342
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
